capacity,eightd_has_key_dispenser,electric_bike_surcharge_waiver,external_id,has_kiosk,lat,lon,name,region_id,short_name,station_id,station_type
19,false,false,0825881b-1f3f-11e7-bf6b-3863bb334450,true,38.995256441231696,-77.02912420034409,Silver Spring Metro / Colesville Rd & Wayne Ave,44,32012,0825881b-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,08258b3f-1f3f-11e7-bf6b-3863bb334450,true,38.961763,-77.085998,Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir,44,32014,08258b3f-1f3f-11e7-bf6b-3863bb334450,classic
31,false,false,082620fc-1f3f-11e7-bf6b-3863bb334450,true,38.8904955,-77.0172465,4th St & Madison Dr NW,42,31288,082620fc-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,101824b5-2dd0-464c-bc7e-30481e00e6d7,true,38.911268,-77.041829,18th & New Hampshire Ave NW,42,31324,101824b5-2dd0-464c-bc7e-30481e00e6d7,classic
15,false,false,c51f0090-a4f9-416d-a18b-6e0505b1dca1,true,38.879575,-76.926596,Woody Ward Rec Center,42,31722,c51f0090-a4f9-416d-a18b-6e0505b1dca1,classic
11,false,false,0825bbc6-1f3f-11e7-bf6b-3863bb334450,true,38.873755,-77.089233,Arlington Blvd & Fillmore St,41,31070,0825bbc6-1f3f-11e7-bf6b-3863bb334450,classic
35,false,false,08247b29-1f3f-11e7-bf6b-3863bb334450,true,38.90071062547463,-77.04644858837128,21st & I St NW,42,31205,08247b29-1f3f-11e7-bf6b-3863bb334450,classic
12,false,false,08254a1e-1f3f-11e7-bf6b-3863bb334450,true,38.847977,-77.075104,S Troy St & 26th St S,41,31056,08254a1e-1f3f-11e7-bf6b-3863bb334450,classic
12,false,false,1872703318198888690,true,38.865091,-77.271911,Fairfax Blvd & Pickett Rd North,,32276,1872703318198888690,classic
15,false,false,08261620-1f3f-11e7-bf6b-3863bb334450,true,38.813485,-77.049468,Madison St & N Henry St,40,31099,08261620-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,3d461075-4edb-497f-89d7-b7beb7595b20,true,38.89646474748647,-77.0333808660507,15th St & Pennsylvania Ave NW,42,31129,3d461075-4edb-497f-89d7-b7beb7595b20,classic
19,false,false,7814989b-dc73-4a7e-bd23-f716b9abbbfe,true,38.89222,-76.99602,7th St & Massachusetts Ave NE,42,31647,7814989b-dc73-4a7e-bd23-f716b9abbbfe,classic
15,false,false,082615b7-1f3f-11e7-bf6b-3863bb334450,true,38.80704,-77.059817,King St Metro North / Cameron St,40,31098,082615b7-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,d4e8307d-5fb2-4ece-a66a-1522b1ebf79c,true,38.782633,-77.016059,Fleet St & Waterfront St,133,32406,d4e8307d-5fb2-4ece-a66a-1522b1ebf79c,classic
15,false,false,0824ee0d-1f3f-11e7-bf6b-3863bb334450,true,38.891696,-77.0846,Wilson Blvd & N Uhle St,41,31017,0824ee0d-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,e9030e46-31bf-4def-befb-2e685ad48180,true,38.931991,-77.032956,14th & Newton St NW,42,31649,e9030e46-31bf-4def-befb-2e685ad48180,classic
19,false,false,79ae0ec5-9bbd-41ee-a9e9-7753233b5e77,true,38.907286773254675,-76.99916660785675,5th & Morse St NE,42,31536,79ae0ec5-9bbd-41ee-a9e9-7753233b5e77,classic
12,false,false,0825467b-1f3f-11e7-bf6b-3863bb334450,true,38.847129045742605,-77.1125502884388,Wakefield High School,41,31054,0825467b-1f3f-11e7-bf6b-3863bb334450,classic
12,false,false,33efb11b-052f-437e-ab74-2e6b4661822d,true,38.885621,-77.166917,W Columbia St & N Washington St,152,32609,33efb11b-052f-437e-ab74-2e6b4661822d,classic
16,false,false,a44778cc-274f-49d5-80dc-6e031113a7e3,true,38.812187,-77.10994,Duke St & Jordan St,40,31966,a44778cc-274f-49d5-80dc-6e031113a7e3,classic
19,false,false,7995da4d-4d99-4797-bb9f-37a51a28cc09,true,38.90244372501735,-77.00824588537216,North Capitol & K St NE,42,31675,7995da4d-4d99-4797-bb9f-37a51a28cc09,classic
23,false,false,08251d5a-1f3f-11e7-bf6b-3863bb334450,true,38.9024,-77.02622,10th & K St NW,42,31263,08251d5a-1f3f-11e7-bf6b-3863bb334450,classic
23,false,false,08265638-1f3f-11e7-bf6b-3863bb334450,true,38.924088,-77.040787,Columbia & Ontario Rd NW,42,31296,08265638-1f3f-11e7-bf6b-3863bb334450,classic
18,false,false,c361d993-ebd8-4110-b10e-6bd2055fbe05,true,38.918199,-77.027171,11th & V St NW,42,31332,c361d993-ebd8-4110-b10e-6bd2055fbe05,classic
11,false,false,b6ea8d82-3226-4aef-a1d2-78076110e718,true,38.928502,-77.215624,Jones Branch Drive & Scotts Crossing Rd,104,32233,b6ea8d82-3226-4aef-a1d2-78076110e718,classic
11,false,false,686c82c2-23fe-4c15-9c75-708f61de98c7,true,38.964207741006206,-77.35428035259247,Reston Pkwy & Spectrum Dr,104,32225,686c82c2-23fe-4c15-9c75-708f61de98c7,classic
11,false,false,08249671-1f3f-11e7-bf6b-3863bb334450,true,38.8792,-76.9953,8th & Eye St SE / Barracks Row,42,31608,08249671-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,32a59636-02e5-4c53-a437-020986923dca,true,38.888282,-77.111066,Washington-Liberty High School / N Stafford St & Generals Way,41,31920,32a59636-02e5-4c53-a437-020986923dca,classic
15,false,false,082525bb-1f3f-11e7-bf6b-3863bb334450,true,38.89054,-77.08095,15th St & N Scott St,41,31031,082525bb-1f3f-11e7-bf6b-3863bb334450,classic
45,false,false,0824920a-1f3f-11e7-bf6b-3863bb334450,true,38.9101,-77.0444,Massachusetts Ave & Dupont Circle NW,42,31200,0824920a-1f3f-11e7-bf6b-3863bb334450,classic
12,false,false,08254c82-1f3f-11e7-bf6b-3863bb334450,true,38.860343910937175,-77.09367156028748,Columbia Pike & Monroe St,41,31058,08254c82-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,08263601-1f3f-11e7-bf6b-3863bb334450,true,38.920939,-77.222115,Tysons Metro North,104,32204,08263601-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,90682a3e-9cb2-43d1-b104-61c50043d35b,true,39.0379809,-76.9945391,Oak Leaf & Lockwood,44,32094,90682a3e-9cb2-43d1-b104-61c50043d35b,classic
19,false,false,0541e06c-642c-4f31-9f24-19bfcbb8811d,true,38.8693365,-76.978519,Minnesota Ave & R St SE,42,31826,0541e06c-642c-4f31-9f24-19bfcbb8811d,classic
23,false,false,082554fb-1f3f-11e7-bf6b-3863bb334450,true,38.897274,-76.994749,8th & F St NE,42,31631,082554fb-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,08254ebb-1f3f-11e7-bf6b-3863bb334450,true,38.987,-77.029417,13th St & Eastern Ave,44,32006,08254ebb-1f3f-11e7-bf6b-3863bb334450,classic
11,false,false,0825e443-1f3f-11e7-bf6b-3863bb334450,true,38.866471,-77.076131,Rolfe St & 9th St S,41,31075,0825e443-1f3f-11e7-bf6b-3863bb334450,classic
31,false,false,0824c309-1f3f-11e7-bf6b-3863bb334450,true,38.894832,-76.987633,13th & D St NE,42,31622,0824c309-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,880978b9-5084-4576-a206-8d94cdbf4427,true,38.892875,-76.998413,Massachusetts Ave & 6th St NE,42,31657,880978b9-5084-4576-a206-8d94cdbf4427,classic
39,false,false,0824c604-1f3f-11e7-bf6b-3863bb334450,true,38.89832574246664,-77.02795878052711,Metro Center / 12th & G St NW,42,31230,0824c604-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,fe755eaf-7f1f-48df-bc40-f51d2af775d1,true,38.899984,-76.992725,10th & H St NE,42,31672,fe755eaf-7f1f-48df-bc40-f51d2af775d1,classic
15,false,false,0826337e-1f3f-11e7-bf6b-3863bb334450,true,38.897407,-76.925907,Division Ave & Foote St NE,42,31713,0826337e-1f3f-11e7-bf6b-3863bb334450,classic
23,false,false,08254770-1f3f-11e7-bf6b-3863bb334450,true,38.918809,-77.041571,18th St & Wyoming Ave NW,42,31114,08254770-1f3f-11e7-bf6b-3863bb334450,classic
17,false,false,08263a37-1f3f-11e7-bf6b-3863bb334450,true,38.957037,-77.359718,W&OD Trail & Explorer St/Reston Bus Station,104,32214,08263a37-1f3f-11e7-bf6b-3863bb334450,classic
11,false,false,08247cac-1f3f-11e7-bf6b-3863bb334450,true,38.9346,-76.9955,John McCormack Dr & Michigan Ave NE,42,31502,08247cac-1f3f-11e7-bf6b-3863bb334450,classic
17,false,false,0825bb32-1f3f-11e7-bf6b-3863bb334450,true,38.878433,-77.03023,Hains Point/Buckeye & Ohio Dr SW,42,31273,0825bb32-1f3f-11e7-bf6b-3863bb334450,classic
12,false,false,8aa43882-2e93-41fb-b55d-a6a15b5b446b,true,38.966344,-77.359341,Baron Cameron Ave & North Hampton Ave,104,32237,8aa43882-2e93-41fb-b55d-a6a15b5b446b,classic
21,false,false,472d3644-c8f4-4912-ad84-79f11cee2e49,true,38.896086906318665,-77.07145214080809,Rosslyn Metro / Wilson Blvd & N Moore St,41,31947,472d3644-c8f4-4912-ad84-79f11cee2e49,classic
12,false,false,5017ea72-2248-4ba8-af83-d9c9718b51e0,true,38.910016,-77.226266,Madrillon Rd & Boss St,104,32272,5017ea72-2248-4ba8-af83-d9c9718b51e0,classic
15,false,false,0824866e-1f3f-11e7-bf6b-3863bb334450,true,38.85438051517749,-77.05341160297394,Eads St & 22nd St S,41,31013,0824866e-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,082617d2-1f3f-11e7-bf6b-3863bb334450,true,38.928893,-77.03625,16th & Irving St NW,42,31122,082617d2-1f3f-11e7-bf6b-3863bb334450,classic
12,false,false,edb40673-8b68-4db1-b9bf-6cb7943fdb50,true,38.88837,-77.179832,N Oak St & W Broad St,152,32602,edb40673-8b68-4db1-b9bf-6cb7943fdb50,classic
12,false,false,1893304030462804528,true,38.91898809004121,-77.21245960976546,Old Meadow Rd & Old Meadow Ln,,31385,1893304030462804528,classic
11,false,false,523db239-4cfe-4d84-b8ff-60f1ad4d342c,true,38.868536,-77.225262,Gatehouse Rd & Telestar Ct,104,32263,523db239-4cfe-4d84-b8ff-60f1ad4d342c,classic
15,false,false,08262027-1f3f-11e7-bf6b-3863bb334450,true,38.812711,-77.061715,Commonwealth Ave & Oak St,40,31906,08262027-1f3f-11e7-bf6b-3863bb334450,classic
33,false,false,0824f8a2-1f3f-11e7-bf6b-3863bb334450,true,38.9059,-77.0325,Thomas Circle,42,31241,0824f8a2-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,7a00f0f5-f757-4715-9e89-58253ac36de0,true,38.859305619982344,-77.10201859474182,Columbia Pike & S George Mason Dr,41,31923,7a00f0f5-f757-4715-9e89-58253ac36de0,classic
12,false,false,f75a76bb-34fc-4ee3-81d9-f23d9867017d,true,38.933923,-77.331653,Ridge Heights and Owl Cove Ln,104,32252,f75a76bb-34fc-4ee3-81d9-f23d9867017d,classic
15,false,false,0824854e-1f3f-11e7-bf6b-3863bb334450,true,38.9154,-77.0446,20th St & Florida Ave NW,42,31110,0824854e-1f3f-11e7-bf6b-3863bb334450,classic
12,false,false,0eae33bc-0b63-4120-ac4d-1e4ac729d524,true,38.93714618600706,-77.36786842346191,Green Range Dr and Glade Dr,104,32249,0eae33bc-0b63-4120-ac4d-1e4ac729d524,classic
15,false,false,0824960b-1f3f-11e7-bf6b-3863bb334450,true,38.9126,-77.0135,Florida Ave & R St NW,42,31503,0824960b-1f3f-11e7-bf6b-3863bb334450,classic
12,false,false,08254e55-1f3f-11e7-bf6b-3863bb334450,true,38.848454,-77.084918,S Kenmore St & 24th St S,41,31061,08254e55-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,0824eb1b-1f3f-11e7-bf6b-3863bb334450,true,38.8946,-77.072305,Wilson Blvd & Ft Myer Dr,41,31015,0824eb1b-1f3f-11e7-bf6b-3863bb334450,classic
12,false,false,071dcbf5-3f1e-45e0-a4a5-8717adb8743f,true,38.936061,-77.337775,Ridge Heights Rd & Seahawks Dr,104,32238,071dcbf5-3f1e-45e0-a4a5-8717adb8743f,classic
15,false,false,0824f16b-1f3f-11e7-bf6b-3863bb334450,true,38.894112,-77.044334,Virginia Ave & C St NW,42,31261,0824f16b-1f3f-11e7-bf6b-3863bb334450,classic
23,false,false,08251f03-1f3f-11e7-bf6b-3863bb334450,true,38.878854378063295,-77.00572729110718,1st & I St SE,42,31628,08251f03-1f3f-11e7-bf6b-3863bb334450,classic
11,false,false,08249c5a-1f3f-11e7-bf6b-3863bb334450,true,38.933668,-76.991016,12th & Newton St NE,42,31501,08249c5a-1f3f-11e7-bf6b-3863bb334450,classic
23,false,false,082526d1-1f3f-11e7-bf6b-3863bb334450,true,38.881044,-77.111768,Ballston Metro / Stuart St & 9th St N,41,31037,082526d1-1f3f-11e7-bf6b-3863bb334450,classic
11,false,false,0826190f-1f3f-11e7-bf6b-3863bb334450,true,38.979875,-77.093522,Woodmont Ave & Strathmore St,44,32055,0826190f-1f3f-11e7-bf6b-3863bb334450,classic
27,false,false,5d8b76d9-ae82-464b-87f1-37553a9fec6c,true,38.89428,-77.023979,9th St & Pennsylvania Ave NW,42,30200,5d8b76d9-ae82-464b-87f1-37553a9fec6c,classic
15,false,false,082485e8-1f3f-11e7-bf6b-3863bb334450,true,38.91613684808331,-77.02200293540955,7th St & Florida Ave NW,42,31109,082485e8-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,08261b89-1f3f-11e7-bf6b-3863bb334450,true,38.995681,-77.038721,East West Hwy & 16th St,44,32056,08261b89-1f3f-11e7-bf6b-3863bb334450,classic
11,false,false,1866861591028457548,true,38.87795,-76.96075,Randle Circle & Minnesota Ave SE,,31799,1866861591028457548,classic
19,false,false,db81ad06-aad3-4e23-b2b9-05b39b41f8fc,true,38.876227445751475,-76.94098126958124,Ridge Rd Community Center,42,31718,db81ad06-aad3-4e23-b2b9-05b39b41f8fc,classic
25,false,false,082632a8-1f3f-11e7-bf6b-3863bb334450,true,38.949813,-77.080217,Wisconsin Ave & Brandywine St NW,42,31319,082632a8-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,8a10969e-9861-4926-bda6-f0b58a0c253d,true,38.853124,-77.005174,St. Elizabeths West Campus/DHS ,42,31827,8a10969e-9861-4926-bda6-f0b58a0c253d,classic
15,false,false,08253e7e-1f3f-11e7-bf6b-3863bb334450,true,38.895914,-77.026064,10th & E St NW,42,31256,08253e7e-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,08256ee8-1f3f-11e7-bf6b-3863bb334450,true,38.927497,-76.997194,Hamlin & 7th St NE,42,31514,08256ee8-1f3f-11e7-bf6b-3863bb334450,classic
11,false,false,9029233f-84db-4f28-895d-8ecf727fb6d2,true,39.12582811177034,-77.16705948114395,Columbus Ave & Tribeca St,43,32068,9029233f-84db-4f28-895d-8ecf727fb6d2,classic
23,false,false,08253908-1f3f-11e7-bf6b-3863bb334450,true,38.901633245815496,-77.04338550567627,19th & I St NW,42,31253,08253908-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,0825f872-1f3f-11e7-bf6b-3863bb334450,true,38.802677,-77.063562,Ballenger Ave & Dulaney St,40,31084,0825f872-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,ce78d5f4-486a-4a64-8518-5a10bfd7ef94,true,39.04313,-77.05006,Blueridge Ave & Elkin St,44,32073,ce78d5f4-486a-4a64-8518-5a10bfd7ef94,classic
19,false,false,a62f9324-6f6e-4bdb-9206-3ca05517e607,true,38.92248919793601,-76.99267029762268,10th St & Rhode Island Ave NE,42,31535,a62f9324-6f6e-4bdb-9206-3ca05517e607,classic
15,false,false,08259e6f-1f3f-11e7-bf6b-3863bb334450,true,39.02538719623632,-77.04456299543381,Dennis Ave & Amherst Ave,44,32022,08259e6f-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,50cce12f-505a-414c-8b58-5bd4204a385e,true,38.827674,-77.088985,King St & W Braddock Rd,40,31962,50cce12f-505a-414c-8b58-5bd4204a385e,classic
15,false,false,08255427-1f3f-11e7-bf6b-3863bb334450,true,38.912659,-77.017669,New Jersey Ave & R St NW,42,31509,08255427-1f3f-11e7-bf6b-3863bb334450,classic
